p_c_scale,delta_scale,status,solve_time,gap,total_cost,C1_rental,C2_storage,C2_model,C2_data,C3_robust_delay,C4_unmet,C1_pct,C2_pct,C3_pct,C4_pct,num_allocations,num_gpu_configs,total_gpus,num_unmet_queries,total_unmet_fraction,avg_delay,avg_error,budget_threshold,budget_utilization,budget_slack,scaled_p_c_mean,scaled_delta
0.5,0.3,OPTIMAL,0.30013203620910645,0.0,497.07577074303356,142.7459943547723,43.52403387136597,1.90803695507131,41.61599691629466,58.3789953832763,252.42674713361902,28.717149930964098,8.756015970423551,11.74448621706321,50.78234788154915,6,5,25,2,0.4448410152763636,62.32687472966989,0.046654963145913324,900.0,0.5523064119367039,402.92422925696644,0.5782153383556619,900.0
0.5,0.35,OPTIMAL,0.345167875289917,0.0,338.2398167860852,161.17608201252196,44.941323237514204,1.90803695507131,43.033286282442894,36.57126784487917,95.55114369116994,47.651421865112766,13.286822250715883,10.812230266789712,28.24952561738166,6,4,19,1,0.1657838983050849,40.54307907423624,0.04551748272651962,1050.0,0.32213315884389065,711.7601832139148,0.5782153383556619,1050.0
0.5,0.4,OPTIMAL,0.4252500534057617,0.0,310.7360489566051,191.96617385965698,45.50359284697633,1.90803695507131,43.59555589190502,50.97249234667586,22.293789903295977,61.77788978917778,14.643808788767537,16.403791101107252,7.1745103209474586,6,5,25,1,0.03868034704125156,48.797044992342556,0.04386935405367639,1200.0,0.2589467074638376,889.2639510433949,0.5782153383556619,1200.0
0.5,0.45,OPTIMAL,0.31916117668151855,0.0,292.1264320006275,202.8716755750448,45.50359284697633,1.90803695507131,43.59555589190502,21.457373675310457,22.293789903295977,69.44653182722233,15.576677719761623,7.3452352559676495,7.631555197048409,6,5,23,1,0.03868034704125156,32.304482709540714,0.04386935405367639,1350.0,0.21638994963009445,1057.8735679993724,0.5782153383556619,1350.0
0.5,0.5,OPTIMAL,0.2596890926361084,0.0,292.1264320006275,202.8716755750448,45.50359284697633,1.90803695507131,43.59555589190502,21.457373675310457,22.293789903295977,69.44653182722233,15.576677719761623,7.3452352559676495,7.631555197048409,6,5,23,1,0.03868034704125156,32.304482709540714,0.04386935405367639,1500.0,0.194750954667085,1207.8735679993724,0.5782153383556619,1500.0
0.55,0.3,OPTIMAL,0.27071094512939453,0.0,597.6853849181024,142.6956181624644,42.642589758126036,1.6695323356873963,40.97305742243864,48.371576530708154,363.9756004668039,23.874704278073857,7.134621463760424,8.093150301364028,60.897523956801706,6,4,19,1,0.6315078145830406,48.099289110286,0.050985644757613066,900.0,0.6640948721312249,302.3146150818976,0.6360368721912281,900.0
0.55,0.35,OPTIMAL,0.23708605766296387,0.0006314688315235506,363.8496912526929,167.27008192734377,44.94132323751421,1.90803695507131,43.0332862824429,56.08714239666506,95.55114369116988,45.97230283512184,12.351617802061718,15.414920981123673,26.26115838169279,6,4,25,1,0.16578389830508478,55.46287193566761,0.047825169118408735,1050.0,0.3465235154787551,686.1503087473071,0.6360368721912281,1050.0
0.55,0.4,OPTIMAL,0.401928186416626,0.0,354.35742498733737,177.29369021377417,44.94132323751421,1.90803695507131,43.0332862824429,36.57126784487917,95.55114369116988,50.03244682120308,12.682483861914323,10.320446325115388,26.96462299176723,6,4,19,1,0.16578389830508478,40.543079074236246,0.04551748272651962,1200.0,0.2952978541561145,845.6425750126626,0.6360368721912281,1200.0
0.55,0.45,OPTIMAL,0.39935922622680664,0.0,318.830201313314,216.34393101548585,45.50359284697633,1.90803695507131,43.59555589190502,34.688887547555765,22.293789903295977,67.85553254501288,14.272045954097056,10.880050699295907,6.992370801594139,6,5,29,1,0.03868034704125156,41.86889386673144,0.0454966151405987,1350.0,0.23617051949134368,1031.1697986866861,0.6360368721912281,1350.0
0.55,0.5,OPTIMAL,0.27594590187072754,0.0,312.41359955813215,223.15884313254932,45.50359284697634,1.90803695507131,43.59555589190503,21.457373675310457,22.29378990329593,71.43057902990718,14.565176711684503,6.868258521927049,7.13598573648124,6,5,23,1,0.038680347041251485,32.304482709540714,0.04386935405367639,1500.0,0.20827573303875477,1187.586400441868,0.6360368721912281,1500.0
0.6,0.3,OPTIMAL,0.2712719440460205,0.0,960.1294834616311,142.4988561018928,40.08950997423109,1.6695323356873963,38.4199776385437,26.52914532617578,751.0119720593314,14.841629025715402,4.175427446482863,2.7630799577707106,78.21986357003101,6,4,14,2,1.1831884790703646,39.777996424498006,0.05041161002577441,900.0,1.0668105371795902,-60.12948346163114,0.6938584060267943,900.0
0.6,0.35,OPTIMAL,0.4554908275604248,0.0,589.7805841143504,164.21062006594278,43.36762584453007,1.90803695507131,41.45958888945876,54.325551571999135,327.87678663187853,27.84266293074588,7.3531796421636155,9.211146150831265,55.593011276259254,6,4,25,2,0.6776501635444547,62.281928083523944,0.04807451777844221,1050.0,0.5616957943946195,460.2194158856496,0.6938584060267943,1050.0
0.6,0.4,OPTIMAL,0.2736661434173584,0.0,373.25899804700265,189.91090259389875,44.941323237514204,1.90803695507131,43.033286282442894,42.855628524419735,95.55114369117,50.87912242908186,12.040251801740883,11.481472315108968,25.599153454068297,6,4,19,1,0.16578389830508497,45.69009163296765,0.04616245671131314,1200.0,0.31104916503916885,826.7410019529973,0.6938584060267943,1200.0
0.6,0.45,OPTIMAL,0.4831070899963379,0.0,370.4750331885895,193.41129841502632,44.94132323751421,1.90803695507131,43.0332862824429,36.57126784487918,95.55114369116984,52.20629761481679,12.130729256089149,9.871452748143126,25.791520380950946,6,4,19,1,0.1657838983050847,40.54307907423624,0.04551748272651962,1350.0,0.2744259505100663,979.5249668114104,0.6938584060267943,1350.0
0.6,0.5,OPTIMAL,0.39638590812683105,0.0,334.5129301954061,241.8905448399764,45.50359284697633,1.90803695507131,43.59555589190502,24.825002605157223,22.293789903295977,72.31126901392892,13.602939898435423,7.4212385723492575,6.66455251528634,6,5,19,1,0.03868034704125156,34.0146270862211,0.04386935405367639,1500.0,0.22300862013027073,1165.4870698045938,0.6938584060267943,1500.0
0.65,0.3,OPTIMAL,0.11600899696350098,0.0,1297.6040043984078,144.71341849131812,31.71948905209088,1.6695323356873963,30.049956716403482,16.96210814395538,1104.2089887110433,11.152356034721842,2.444466026967649,1.3071867909208028,85.0959911473897,6,3,10,5,2.1352627760992675,34.92271514300194,0.04822144967000564,900.0,1.4417822271093421,-397.6040043984078,0.7516799398623604,900.0
0.65,0.35,OPTIMAL,0.3531959056854248,0.0,655.2086085695323,163.6128310617204,42.233038604623715,1.6695323356873963,40.56350626893632,32.027267581809575,417.3354713213786,24.97110522081265,6.445739273302274,4.888102378833559,63.6950531270515,6,3,17,1,0.7240886782084832,40.63042638654749,0.053787189704857206,1050.0,0.6240081986376498,394.7913914304677,0.7516799398623604,1050.0
0.65,0.4,OPTIMAL,0.4238011837005615,0.0,504.5525445362772,193.24474691763658,40.531518494180276,1.90803695507131,38.623481539108965,67.06981145672994,203.70646766773035,38.30022244665191,8.033161051924113,13.292928988867212,40.373687512556764,6,4,25,3,0.42895998766263477,60.11209574392999,0.045349947271674775,1200.0,0.420460453780231,695.4474554637228,0.7516799398623604,1200.0
0.65,0.45,OPTIMAL,0.387984037399292,0.008461129882108221,386.59264138984173,209.52890661627856,44.94132323751421,1.90803695507131,43.0332862824429,36.57126784487917,95.55114369116988,54.19888642034153,11.624981550591693,9.459897558681297,24.716234470385505,6,4,19,1,0.16578389830508478,40.54307907423624,0.04551748272651962,1350.0,0.2863649195480309,963.4073586101583,0.7516799398623604,1350.0
0.65,0.5,OPTIMAL,0.32006406784057617,0.0,386.59264138984173,209.52890661627856,44.94132323751421,1.90803695507131,43.0332862824429,36.57126784487917,95.55114369116988,54.19888642034153,11.624981550591693,9.459897558681297,24.716234470385505,6,4,19,1,0.16578389830508478,40.54307907423624,0.04551748272651962,1500.0,0.25772842759322784,1113.4073586101583,0.7516799398623604,1500.0
